,Country,Year,Month,Activity_new,Injuries_new,Type_new,occurence_per_month
2426,SOUTH AFRICA,2006,Aug,Other,Other Inury,Unprovoked,1.0
2427,SOUTH AFRICA,2006,Dec,Fishing,Other Inury,Provoked,1.0
2428,SOUTH AFRICA,2006,Feb,Other,Laceration,Unprovoked,1.0
2429,SOUTH AFRICA,2006,Jan,Fishing,Laceration,Unprovoked,1.0
2430,SOUTH AFRICA,2006,Jan,Fishing,Other Inury,Unprovoked,1.0
2431,SOUTH AFRICA,2006,Jul,Other,No injury,Unprovoked,1.0
2432,SOUTH AFRICA,2006,Nov,Other,Other Inury,Provoked,1.0
2433,SOUTH AFRICA,2006,Sep,Other,No injury,Unprovoked,1.0
2434,SOUTH AFRICA,2007,Jan,Swimming,Fatal,Unprovoked,1.0
2435,SOUTH AFRICA,2007,Nov,Other,Laceration,Unprovoked,2.0
2436,SOUTH AFRICA,2008,Dec,Fishing,Laceration,Provoked,1.0
2437,SOUTH AFRICA,2008,Jan,Other,No injury,Unprovoked,1.0
2438,SOUTH AFRICA,2008,Jun,Fishing,No injury,Unprovoked,1.0
2439,SOUTH AFRICA,2008,Jun,Other,No injury,Unprovoked,1.0
2440,SOUTH AFRICA,2008,Mar,Fishing,Other Inury,Unprovoked,1.0
2441,SOUTH AFRICA,2008,May,Fishing,Other Inury,Provoked,1.0
2442,SOUTH AFRICA,2009,Aug,Other,Fatal,Unprovoked,1.0
2443,SOUTH AFRICA,2009,Aug,Other,No injury,Unprovoked,1.0
2444,SOUTH AFRICA,2009,Dec,Other,Fatal,Unprovoked,1.0
2445,SOUTH AFRICA,2009,Dec,Swimming,Laceration,Unprovoked,1.0
2446,SOUTH AFRICA,2009,Jan,Swimming,Fatal,Unprovoked,1.0
2447,SOUTH AFRICA,2009,Jul,Other,Other Inury,Unprovoked,1.0
2448,SOUTH AFRICA,2009,Mar,Fishing,Laceration,Provoked,1.0
2449,SOUTH AFRICA,2009,Mar,Fishing,Other Inury,Provoked,1.0
2450,SOUTH AFRICA,2009,Mar,Other,Fatal,Unprovoked,1.0
2451,SOUTH AFRICA,2010,Apr,Other,Other Inury,Unprovoked,1.0
2452,SOUTH AFRICA,2010,Feb,Other,Laceration,Unprovoked,1.0
2453,SOUTH AFRICA,2010,Jan,Other,Fatal,Unprovoked,1.0
2454,SOUTH AFRICA,2010,Jan,Other,No injury,Unprovoked,1.0
2455,SOUTH AFRICA,2010,Jul,Diving,Other Inury,Unprovoked,1.0
2456,SOUTH AFRICA,2010,Oct,Other,Laceration,Unprovoked,1.0
2457,SOUTH AFRICA,2010,Sep,Swimming,Fatal,Unprovoked,1.0
2458,SOUTH AFRICA,2011,Aug,Other,Fatal,Unprovoked,1.0
2459,SOUTH AFRICA,2011,Dec,Fishing,No injury,Unprovoked,1.0
2460,SOUTH AFRICA,2011,Feb,Fishing,Other Inury,Unprovoked,1.0
2461,SOUTH AFRICA,2011,Jan,Other,Fatal,Unprovoked,1.0
2462,SOUTH AFRICA,2011,Jul,Other,Other Inury,Unprovoked,1.0
2463,SOUTH AFRICA,2011,Jun,Diving,Laceration,Unprovoked,1.0
2464,SOUTH AFRICA,2011,May,Fishing,Fatal,Unprovoked,1.0
2465,SOUTH AFRICA,2011,May,Fishing,Other Inury,Unprovoked,1.0
2466,SOUTH AFRICA,2011,May,Other,No injury,Unprovoked,1.0
2467,SOUTH AFRICA,2011,Oct,Other,Other Inury,Provoked,1.0
2468,SOUTH AFRICA,2011,Sep,Swimming,Other Inury,Unprovoked,1.0
2469,SOUTH AFRICA,2012,Apr,Other,Fatal,Unprovoked,1.0
2470,SOUTH AFRICA,2012,Dec,Swimming,Fatal,Unprovoked,1.0
2471,SOUTH AFRICA,2012,Feb,Fishing,No injury,Unprovoked,1.0
2472,SOUTH AFRICA,2012,Jan,Swimming,Fatal,Unprovoked,1.0
2473,SOUTH AFRICA,2012,Jul,Other,Other Inury,Unprovoked,1.0
2474,SOUTH AFRICA,2013,Apr,Diving,Other Inury,Unprovoked,1.0
2475,SOUTH AFRICA,2013,Aug,Diving,No injury,Unprovoked,1.0
2476,SOUTH AFRICA,2013,Dec,Other,Other Inury,Unprovoked,1.0
2477,SOUTH AFRICA,2013,Jun,Other,Laceration,Unprovoked,1.0
2478,SOUTH AFRICA,2013,Mar,Fishing,Laceration,Provoked,1.0
2479,SOUTH AFRICA,2013,Mar,Other,No injury,Unprovoked,1.0
2480,SOUTH AFRICA,2013,Mar,Swimming,Other Inury,Unprovoked,1.0
2481,SOUTH AFRICA,2013,Oct,Swimming,Fatal,Unprovoked,1.0
2482,SOUTH AFRICA,2014,Apr,Fishing,Laceration,Provoked,1.0
2483,SOUTH AFRICA,2014,Apr,Other,No injury,Unprovoked,1.0
2484,SOUTH AFRICA,2014,Aug,Other,Other Inury,Unprovoked,1.0
2485,SOUTH AFRICA,2014,Mar,Swimming,Fatal,Unprovoked,1.0
2486,SOUTH AFRICA,2014,May,Other,Laceration,Unprovoked,1.0
2487,SOUTH AFRICA,2015,Dec,Fishing,No injury,Unprovoked,1.0
2488,SOUTH AFRICA,2015,Dec,Swimming,Laceration,Unprovoked,1.0
2489,SOUTH AFRICA,2015,Jan,Other,Laceration,Unprovoked,1.0
2490,SOUTH AFRICA,2015,Jan,Swimming,Other Inury,Unprovoked,1.0
2491,SOUTH AFRICA,2015,Jul,Other,No injury,Unprovoked,1.0
2492,SOUTH AFRICA,2015,Jun,Other,Laceration,Unprovoked,2.0
2493,SOUTH AFRICA,2015,Mar,Fishing,No injury,Unprovoked,1.0
2494,SOUTH AFRICA,2015,May,Other,Other Inury,Unprovoked,1.0
2495,SOUTH AFRICA,2015,Oct,Other,Laceration,Unprovoked,1.0
2496,SOUTH AFRICA,2016,Apr,Other,No injury,Unprovoked,1.0
2497,SOUTH AFRICA,2016,Dec,Other,No injury,Unprovoked,1.0
2498,SOUTH AFRICA,2016,Jan,Fishing,No injury,Unprovoked,1.0
2499,SOUTH AFRICA,2016,Jun,Fishing,Other Inury,Unprovoked,1.0
2500,SOUTH AFRICA,2017,Apr,Other,No injury,Unprovoked,1.0
2501,SOUTH AFRICA,2017,Feb,Fishing,No injury,Unprovoked,1.0
2502,SOUTH AFRICA,2017,Jul,Other,No injury,Unprovoked,1.0
2503,SOUTH AFRICA,2017,Sep,Swimming,Fatal,Unprovoked,1.0
2504,SOUTH AFRICA,2018,Apr,Other,Laceration,Unprovoked,1.0
2505,SOUTH AFRICA,2018,Apr,Other,No injury,Unprovoked,1.0
2506,SOUTH AFRICA,2018,Feb,Diving,Other Inury,Unprovoked,1.0
2507,SOUTH AFRICA,2018,May,Other,No injury,Unprovoked,1.0
2508,SOUTH AFRICA,2018,Nov,Fishing,No injury,Unprovoked,1.0
2509,SOUTH AFRICA,2019,Dec,Other,No injury,Unprovoked,1.0
2510,SOUTH AFRICA,2019,Feb,Fishing,No injury,Unprovoked,1.0
2511,SOUTH AFRICA,2019,Jul,Other,Other Inury,Unprovoked,1.0
2512,SOUTH AFRICA,2019,Mar,Fishing,Laceration,Provoked,1.0
2513,SOUTH AFRICA,2019,Nov,Fishing,No injury,Unprovoked,1.0
2514,SOUTH ATLANTIC OCEAN,1878,Sep,Other,Fatal,Unprovoked,1.0
2515,SOUTH ATLANTIC OCEAN,1878,Sep,Other,Other Inury,Unprovoked,1.0
2516,SOUTH ATLANTIC OCEAN,1893,Apr,Swimming,Other Inury,Unprovoked,1.0
2517,SOUTH ATLANTIC OCEAN,1926,Apr,Other,Laceration,Unprovoked,1.0
2518,SOUTH ATLANTIC OCEAN,1941,Dec,Other,Other Inury,Unprovoked,1.0
2519,SOUTH ATLANTIC OCEAN,1941,Jan,Other,Other Inury,Unprovoked,1.0
2520,SOUTH ATLANTIC OCEAN,1941,Mar,Other,No injury,Unprovoked,1.0
2521,SOUTH ATLANTIC OCEAN,1941,Nov,Other,Laceration,Unprovoked,1.0
2522,SOUTH ATLANTIC OCEAN,1941,Nov,Other,Other Inury,Unprovoked,2.0
2523,SOUTH ATLANTIC OCEAN,1962,Sep,Diving,Fatal,Unprovoked,1.0
2524,SPAIN,1862,Aug,Swimming,Other Inury,Unprovoked,1.0
2525,SPAIN,1862,Jul,Swimming,Fatal,Unprovoked,2.0
2526,SPAIN,1864,Jul,Swimming,Fatal,Unprovoked,1.0
2527,SPAIN,1879,Sep,Fishing,No injury,Provoked,1.0
2528,SPAIN,1908,Aug,Other,Fatal,Unprovoked,1.0
2529,SPAIN,1909,Apr,Fishing,No injury,Provoked,1.0
2530,SPAIN,1911,Jul,Swimming,Fatal,Unprovoked,1.0
2531,SPAIN,1916,Jul,Other,Other Inury,Unprovoked,1.0
2532,SPAIN,1924,Mar,Fishing,No injury,Unprovoked,1.0
2533,SPAIN,1925,Sep,Fishing,Other Inury,Provoked,1.0
2534,SPAIN,1929,Oct,Fishing,Other Inury,Unprovoked,1.0
2535,SPAIN,1930,Aug,Swimming,Other Inury,Unprovoked,1.0
2536,SPAIN,1980,Jul,Other,Other Inury,Unprovoked,1.0
2537,SPAIN,1986,Apr,Other,Other Inury,Unprovoked,1.0
2538,SPAIN,1986,Mar,Other,Other Inury,Unprovoked,1.0
2539,SPAIN,1993,Sep,Swimming,Other Inury,Unprovoked,1.0
2540,SPAIN,2010,Jul,Swimming,Laceration,Provoked,1.0
2541,SPAIN,2014,Aug,Swimming,Laceration,Unprovoked,1.0
2542,SPAIN,2014,Dec,Fishing,Laceration,Provoked,1.0
2543,SPAIN,2014,Jul,Swimming,No injury,Unprovoked,1.0
2544,SPAIN,2014,Sep,Swimming,Laceration,Unprovoked,1.0
2545,SPAIN,2015,Dec,Swimming,Laceration,Unprovoked,1.0
2546,SPAIN,2016,Jul,Swimming,Laceration,Unprovoked,1.0
2547,SPAIN,2016,Jul,Swimming,Other Inury,Unprovoked,1.0
2548,SPAIN,2017,Jul,Swimming,Other Inury,Unprovoked,1.0
2549,SPAIN,2017,Jun,Swimming,Laceration,Unprovoked,1.0
2550,SPAIN,2017,Sep,Other,Laceration,Unprovoked,1.0
2551,SRI LANKA,1817,Feb,Diving,Other Inury,Unprovoked,1.0
2552,SRI LANKA,1817,May,Swimming,Fatal,Unprovoked,1.0
2553,SRI LANKA,1871,May,Swimming,Laceration,Unprovoked,1.0
2554,SRI LANKA,1896,Sep,Other,Other Inury,Unprovoked,1.0
2555,TONGA,1852,Aug,Other,Fatal,Unprovoked,1.0
2556,TONGA,1858,Jan,Other,Fatal,Unprovoked,1.0
2557,TONGA,1967,Oct,Swimming,Other Inury,Unprovoked,1.0
2558,TONGA,1993,Feb,Other,Laceration,Unprovoked,1.0
2559,TONGA,1993,Feb,Other,Other Inury,Unprovoked,1.0
2560,TONGA,1995,Aug,Fishing,Other Inury,Unprovoked,1.0
2561,TONGA,2000,Jul,Diving,Other Inury,Unprovoked,1.0
2562,TONGA,2002,Sep,Swimming,Other Inury,Provoked,1.0
2563,TONGA,2004,Apr,Fishing,Laceration,Unprovoked,1.0
2564,TONGA,2004,Apr,Fishing,Other Inury,Unprovoked,1.0
2565,TONGA,2006,Feb,Swimming,Laceration,Unprovoked,1.0
2566,TONGA,2010,Sep,Swimming,Laceration,Unprovoked,1.0
2567,TONGA,2012,Sep,Swimming,Other Inury,Unprovoked,1.0
2568,TURKEY,1848,Sep,Swimming,Fatal,Unprovoked,1.0
2569,TURKEY,1929,Jan,Fishing,Fatal,Unprovoked,1.0
2570,TURKEY,1930,May,Fishing,No injury,Unprovoked,1.0
2571,TURKEY,1931,Mar,Fishing,No injury,Unprovoked,1.0
2572,TURKEY,1934,Feb,Fishing,No injury,Unprovoked,1.0
2573,TURKEY,1938,Jul,Fishing,Other Inury,Provoked,1.0
2574,TURKEY,1961,Jul,Swimming,Other Inury,Unprovoked,1.0
2575,TURKEY,1967,Jul,Fishing,Fatal,Unprovoked,1.0
2576,UNITED KINGDOM,1954,Oct,Fishing,Other Inury,Provoked,1.0
2577,UNITED KINGDOM,1956,Aug,Other,Fatal,Provoked,2.0
2578,UNITED KINGDOM,1967,Apr,Fishing,No injury,Provoked,1.0
2579,UNITED KINGDOM,2001,Sep,Other,Other Inury,Provoked,1.0
2580,UNITED KINGDOM,2002,Aug,Other,Other Inury,Provoked,1.0
2581,UNITED KINGDOM,2008,Jul,Other,No injury,Unprovoked,1.0
2582,UNITED KINGDOM,2009,Oct,Fishing,Other Inury,Provoked,1.0
2583,UNITED KINGDOM,2011,Jun,Fishing,No injury,Unprovoked,1.0
2584,UNITED KINGDOM,2017,Jun,Other,Laceration,Unprovoked,1.0
2585,USA,1751,Jul,Swimming,Fatal,Unprovoked,1.0
2586,USA,1771,Jul,Fishing,Fatal,Unprovoked,1.0
2587,USA,1780,Aug,Swimming,Fatal,Unprovoked,1.0
2588,USA,1810,Sep,Other,Fatal,Unprovoked,1.0
2589,USA,1816,Sep,Swimming,Fatal,Unprovoked,1.0
2590,USA,1817,Jun,Swimming,Fatal,Unprovoked,1.0
2591,USA,1829,Jun,Other,Fatal,Unprovoked,1.0
2592,USA,1830,Jul,Fishing,Fatal,Unprovoked,1.0
2593,USA,1831,Aug,Other,Fatal,Unprovoked,1.0
2594,USA,1837,Jul,Swimming,Other Inury,Unprovoked,1.0
2595,USA,1837,Sep,Swimming,Other Inury,Unprovoked,1.0
2596,USA,1840,Jul,Other,Fatal,Unprovoked,1.0
2597,USA,1842,Jul,Other,Laceration,Provoked,1.0
2598,USA,1842,Jul,Swimming,Laceration,Unprovoked,1.0
2599,USA,1845,Jul,Other,Fatal,Unprovoked,1.0
2600,USA,1845,Sep,Fishing,Fatal,Unprovoked,1.0
2601,USA,1847,Jul,Other,Other Inury,Unprovoked,1.0
2602,USA,1847,Sep,Swimming,Laceration,Unprovoked,1.0
2603,USA,1848,Aug,Swimming,Other Inury,Unprovoked,1.0
2604,USA,1849,Jun,Other,Fatal,Unprovoked,1.0
2605,USA,1849,Jun,Swimming,Fatal,Unprovoked,1.0
2606,USA,1850,Oct,Swimming,Fatal,Unprovoked,1.0
2607,USA,1851,Mar,Swimming,Fatal,Unprovoked,1.0
2608,USA,1852,Aug,Swimming,Fatal,Unprovoked,1.0
2609,USA,1853,Jul,Swimming,Fatal,Unprovoked,1.0
2610,USA,1853,Oct,Other,No injury,Unprovoked,1.0
2611,USA,1853,Sep,Other,No injury,Unprovoked,1.0
2612,USA,1855,Sep,Other,Other Inury,Unprovoked,1.0
2613,USA,1857,May,Swimming,Fatal,Unprovoked,1.0
2614,USA,1859,Mar,Other,Fatal,Unprovoked,1.0
2615,USA,1860,Aug,Swimming,Other Inury,Unprovoked,1.0
2616,USA,1863,Jul,Fishing,No injury,Provoked,1.0
2617,USA,1863,Sep,Swimming,Other Inury,Unprovoked,1.0
2618,USA,1864,Aug,Swimming,Other Inury,Unprovoked,1.0
2619,USA,1864,Oct,Other,Fatal,Unprovoked,1.0
2620,USA,1865,Jul,Swimming,Fatal,Unprovoked,1.0
2621,USA,1865,Sep,Swimming,Laceration,Unprovoked,1.0
2622,USA,1866,Jul,Swimming,Fatal,Unprovoked,1.0
2623,USA,1870,Jul,Swimming,Other Inury,Unprovoked,1.0
2624,USA,1871,Aug,Fishing,Other Inury,Provoked,1.0
2625,USA,1871,Aug,Fishing,Other Inury,Unprovoked,1.0
2626,USA,1872,Apr,Other,No injury,Unprovoked,1.0
2627,USA,1873,Jul,Fishing,Other Inury,Provoked,1.0
2628,USA,1874,Jul,Fishing,Other Inury,Unprovoked,1.0
2629,USA,1874,Jul,Swimming,Laceration,Unprovoked,1.0
2630,USA,1876,Jun,Swimming,Other Inury,Unprovoked,1.0
2631,USA,1876,Oct,Fishing,Fatal,Unprovoked,1.0
2632,USA,1878,Aug,Swimming,Fatal,Unprovoked,2.0
2633,USA,1878,Sep,Fishing,Other Inury,Provoked,1.0
2634,USA,1879,Jul,Swimming,No injury,Unprovoked,1.0
2635,USA,1880,Jul,Other,No injury,Unprovoked,1.0
2636,USA,1881,Aug,Swimming,No injury,Unprovoked,1.0
2637,USA,1881,Jun,Other,Fatal,Unprovoked,1.0
2638,USA,1881,Sep,Swimming,Laceration,Unprovoked,1.0
2639,USA,1883,Dec,Other,Fatal,Unprovoked,1.0
2640,USA,1883,Oct,Other,Fatal,Unprovoked,1.0
2641,USA,1884,Aug,Other,Other Inury,Unprovoked,1.0
2642,USA,1885,Jul,Other,Fatal,Unprovoked,1.0
2643,USA,1885,Jul,Other,Laceration,Unprovoked,1.0
2644,USA,1885,Jul,Other,Other Inury,Unprovoked,1.0
2645,USA,1886,Aug,Fishing,No injury,Provoked,1.0
2646,USA,1886,Aug,Other,No injury,Unprovoked,1.0
2647,USA,1886,Jul,Swimming,Laceration,Unprovoked,1.0
2648,USA,1887,Oct,Other,Fatal,Unprovoked,1.0
2649,USA,1888,Aug,Other,No injury,Unprovoked,1.0
2650,USA,1889,Jan,Fishing,No injury,Provoked,1.0
2651,USA,1889,Jul,Fishing,Other Inury,Unprovoked,1.0
2652,USA,1889,Jul,Swimming,Fatal,Unprovoked,1.0
2653,USA,1890,Aug,Fishing,No injury,Provoked,1.0
2654,USA,1890,Aug,Other,Laceration,Unprovoked,1.0
2655,USA,1891,Aug,Other,Other Inury,Provoked,1.0
2656,USA,1894,Aug,Swimming,Laceration,Unprovoked,1.0
2657,USA,1894,Aug,Swimming,No injury,Unprovoked,1.0
2658,USA,1894,Dec,Fishing,Other Inury,Provoked,1.0
2659,USA,1894,Jun,Swimming,No injury,Unprovoked,1.0
2660,USA,1894,Jun,Swimming,Other Inury,Unprovoked,1.0
2661,USA,1894,Oct,Swimming,Fatal,Unprovoked,1.0
2662,USA,1894,Sep,Fishing,Laceration,Provoked,1.0
2663,USA,1894,Sep,Swimming,Laceration,Unprovoked,1.0
2664,USA,1895,Aug,Fishing,Other Inury,Unprovoked,1.0
2665,USA,1895,Aug,Swimming,Fatal,Unprovoked,1.0
2666,USA,1895,Sep,Fishing,No injury,Provoked,1.0
2667,USA,1896,Jul,Fishing,Fatal,Unprovoked,1.0
2668,USA,1896,Jun,Swimming,Laceration,Unprovoked,1.0
2669,USA,1897,Dec,Other,Other Inury,Provoked,1.0
2670,USA,1897,Mar,Fishing,Fatal,Unprovoked,1.0
2671,USA,1897,Sep,Fishing,Laceration,Provoked,1.0
2672,USA,1897,Sep,Other,Laceration,Unprovoked,1.0
2673,USA,1898,Aug,Swimming,Laceration,Unprovoked,1.0
2674,USA,1898,Oct,Other,Fatal,Unprovoked,1.0
2675,USA,1899,Aug,Other,Fatal,Provoked,1.0
2676,USA,1899,Aug,Swimming,Fatal,Unprovoked,1.0
2677,USA,1900,Aug,Swimming,Other Inury,Unprovoked,1.0
2678,USA,1900,Sep,Other,No injury,Unprovoked,1.0
2679,USA,1900,Sep,Swimming,Other Inury,Unprovoked,1.0
2680,USA,1902,Aug,Fishing,Fatal,Unprovoked,1.0
2681,USA,1902,Jul,Swimming,Other Inury,Provoked,1.0
2682,USA,1902,Nov,Fishing,Laceration,Unprovoked,1.0
2683,USA,1903,Sep,Fishing,Laceration,Unprovoked,1.0
2684,USA,1904,Jul,Other,No injury,Unprovoked,1.0
2685,USA,1904,Jul,Swimming,Fatal,Unprovoked,1.0
2686,USA,1905,Aug,Swimming,Other Inury,Unprovoked,1.0
2687,USA,1905,Jul,Fishing,Fatal,Unprovoked,1.0
2688,USA,1905,Jul,Swimming,Fatal,Unprovoked,1.0
2689,USA,1905,May,Swimming,Laceration,Unprovoked,1.0
2690,USA,1905,Sep,Fishing,Laceration,Provoked,1.0
2691,USA,1906,Aug,Other,Fatal,Unprovoked,1.0
2692,USA,1906,Jul,Swimming,Fatal,Unprovoked,1.0
2693,USA,1906,Oct,Other,Other Inury,Unprovoked,1.0
2694,USA,1906,Oct,Swimming,Fatal,Unprovoked,2.0
2695,USA,1906,Sep,Fishing,No injury,Provoked,1.0
2696,USA,1907,Aug,Swimming,Other Inury,Unprovoked,1.0
2697,USA,1907,Jul,Swimming,Other Inury,Unprovoked,1.0
2698,USA,1907,Mar,Fishing,Laceration,Unprovoked,1.0
2699,USA,1907,Oct,Fishing,Other Inury,Unprovoked,1.0
2700,USA,1908,Jan,Fishing,Fatal,Unprovoked,1.0
2701,USA,1908,Jun,Other,Fatal,Unprovoked,1.0
2702,USA,1908,Sep,Fishing,Laceration,Unprovoked,1.0
2703,USA,1909,Aug,Fishing,Fatal,Unprovoked,1.0
2704,USA,1909,Jul,Fishing,Other Inury,Unprovoked,1.0
2705,USA,1909,Jul,Swimming,Other Inury,Unprovoked,1.0
2706,USA,1909,Sep,Fishing,Other Inury,Provoked,1.0
2707,USA,1911,Jul,Fishing,Other Inury,Provoked,1.0
2708,USA,1911,May,Fishing,Other Inury,Provoked,1.0
2709,USA,1911,Oct,Other,Fatal,Unprovoked,1.0
2710,USA,1911,Sep,Other,Fatal,Unprovoked,1.0
2711,USA,1911,Sep,Swimming,Fatal,Unprovoked,1.0
2712,USA,1911,Sep,Swimming,Other Inury,Unprovoked,1.0
2713,USA,1912,Aug,Swimming,Fatal,Unprovoked,1.0
2714,USA,1912,Jul,Swimming,Other Inury,Unprovoked,1.0
2715,USA,1913,Dec,Fishing,No injury,Provoked,1.0
2716,USA,1913,May,Fishing,Other Inury,Provoked,1.0
2717,USA,1914,Jul,Fishing,Other Inury,Provoked,1.0
2718,USA,1914,Mar,Other,Fatal,Unprovoked,1.0
2719,USA,1914,May,Fishing,Laceration,Provoked,1.0
2720,USA,1914,Sep,Swimming,Fatal,Unprovoked,1.0
2721,USA,1916,Aug,Other,Other Inury,Unprovoked,1.0
2722,USA,1916,Jul,Fishing,Other Inury,Unprovoked,1.0
2723,USA,1916,Jul,Swimming,Fatal,Unprovoked,4.0
2724,USA,1916,Jul,Swimming,Other Inury,Unprovoked,3.0
2725,USA,1916,Jun,Swimming,Other Inury,Unprovoked,1.0
2726,USA,1916,Oct,Fishing,Fatal,Provoked,1.0
2727,USA,1917,Jul,Other,Fatal,Unprovoked,1.0
2728,USA,1917,Jun,Swimming,Other Inury,Unprovoked,1.0
2729,USA,1917,Sep,Other,Other Inury,Provoked,1.0
2730,USA,1917,Sep,Swimming,Other Inury,Unprovoked,1.0
2731,USA,1918,Nov,Fishing,Fatal,Unprovoked,1.0
2732,USA,1919,Apr,Other,Fatal,Unprovoked,1.0
2733,USA,1919,Aug,Swimming,Laceration,Unprovoked,1.0
2734,USA,1919,May,Swimming,Other Inury,Unprovoked,1.0
2735,USA,1920,Jun,Swimming,Other Inury,Unprovoked,1.0
2736,USA,1922,Dec,Swimming,Fatal,Unprovoked,1.0
2737,USA,1922,Jun,Swimming,Fatal,Unprovoked,1.0
2738,USA,1922,Sep,Diving,Other Inury,Unprovoked,1.0
2739,USA,1922,Sep,Fishing,No injury,Unprovoked,1.0
2740,USA,1923,Feb,Swimming,Other Inury,Unprovoked,1.0
2741,USA,1924,Jul,Fishing,No injury,Unprovoked,1.0
2742,USA,1924,Jul,Other,Other Inury,Unprovoked,1.0
2743,USA,1924,Jun,Fishing,Other Inury,Provoked,1.0
2744,USA,1924,Nov,Swimming,Fatal,Unprovoked,1.0
2745,USA,1925,Aug,Swimming,Laceration,Unprovoked,1.0
2746,USA,1925,Jan,Swimming,Laceration,Unprovoked,1.0
2747,USA,1926,Apr,Swimming,Other Inury,Unprovoked,1.0
2748,USA,1926,Aug,Swimming,Fatal,Unprovoked,1.0
2749,USA,1926,Jul,Fishing,No injury,Unprovoked,1.0
2750,USA,1926,Jul,Swimming,Other Inury,Unprovoked,1.0
2751,USA,1926,May,Swimming,Fatal,Unprovoked,1.0
2752,USA,1927,Jan,Swimming,Other Inury,Unprovoked,1.0
2753,USA,1928,Jun,Swimming,Other Inury,Unprovoked,1.0
2754,USA,1928,Nov,Fishing,Laceration,Provoked,1.0
2755,USA,1928,Nov,Other,Fatal,Unprovoked,1.0
2756,USA,1928,Sep,Fishing,Other Inury,Unprovoked,1.0
2757,USA,1929,Aug,Swimming,Other Inury,Unprovoked,1.0
2758,USA,1929,Jun,Fishing,Other Inury,Provoked,1.0
2759,USA,1929,Mar,Swimming,Other Inury,Unprovoked,1.0
2760,USA,1930,Aug,Swimming,Laceration,Unprovoked,1.0
2761,USA,1930,Jul,Swimming,Other Inury,Unprovoked,1.0
2762,USA,1930,Mar,Other,No injury,Unprovoked,1.0
2763,USA,1930,May,Swimming,Laceration,Unprovoked,1.0
2764,USA,1931,Aug,Fishing,No injury,Unprovoked,1.0
2765,USA,1931,Aug,Swimming,No injury,Unprovoked,1.0
2766,USA,1931,Aug,Swimming,Other Inury,Unprovoked,1.0
2767,USA,1931,Jul,Swimming,Other Inury,Unprovoked,1.0
2768,USA,1931,Jun,Fishing,Laceration,Unprovoked,1.0
2769,USA,1931,Jun,Fishing,Other Inury,Unprovoked,1.0
2770,USA,1931,Jun,Other,Other Inury,Provoked,1.0
2771,USA,1931,Sep,Swimming,No injury,Unprovoked,1.0
2772,USA,1931,Sep,Swimming,Other Inury,Unprovoked,1.0
2773,USA,1932,Aug,Fishing,Other Inury,Provoked,1.0
2774,USA,1932,Feb,Swimming,Laceration,Unprovoked,1.0
2775,USA,1932,Jun,Fishing,Other Inury,Provoked,2.0
2776,USA,1933,Apr,Swimming,Fatal,Unprovoked,1.0
2777,USA,1933,Aug,Fishing,Other Inury,Provoked,1.0
2778,USA,1933,Aug,Swimming,Other Inury,Unprovoked,2.0
2779,USA,1933,Jun,Other,Other Inury,Unprovoked,2.0
2780,USA,1934,Aug,Swimming,Laceration,Unprovoked,1.0
2781,USA,1934,Jun,Other,Fatal,Unprovoked,1.0
2782,USA,1935,Jun,Fishing,Other Inury,Unprovoked,1.0
2783,USA,1935,Sep,Swimming,Fatal,Unprovoked,1.0
2784,USA,1936,Aug,Fishing,No injury,Unprovoked,1.0
2785,USA,1936,Dec,Other,Other Inury,Unprovoked,1.0
2786,USA,1936,Jul,Fishing,No injury,Unprovoked,1.0
2787,USA,1936,Jul,Swimming,Fatal,Unprovoked,1.0
2788,USA,1936,Jun,Swimming,Fatal,Unprovoked,1.0
2789,USA,1936,Mar,Fishing,No injury,Provoked,1.0
2790,USA,1936,Sep,Swimming,Other Inury,Unprovoked,1.0
2791,USA,1937,Jun,Swimming,Fatal,Unprovoked,1.0
2792,USA,1937,May,Fishing,Other Inury,Provoked,1.0
2793,USA,1937,Nov,Other,Fatal,Unprovoked,1.0
2794,USA,1938,Aug,Fishing,Laceration,Provoked,1.0
2795,USA,1938,Jul,Fishing,Other Inury,Provoked,1.0
2796,USA,1938,Jul,Swimming,Other Inury,Unprovoked,1.0
2797,USA,1939,Aug,Fishing,Other Inury,Provoked,1.0
2798,USA,1939,Jul,Fishing,Other Inury,Provoked,1.0
2799,USA,1939,May,Other,Fatal,Unprovoked,1.0
2800,USA,1939,Oct,Fishing,Other Inury,Unprovoked,1.0
2801,USA,1940,Jul,Other,Other Inury,Unprovoked,2.0
2802,USA,1940,Jun,Fishing,Other Inury,Unprovoked,1.0
2803,USA,1941,Aug,Fishing,Laceration,Provoked,1.0
2804,USA,1941,Aug,Swimming,Other Inury,Unprovoked,1.0
2805,USA,1941,Jul,Fishing,No injury,Unprovoked,1.0
2806,USA,1941,Jul,Fishing,Other Inury,Provoked,1.0
2807,USA,1941,Jun,Fishing,Other Inury,Provoked,1.0
2808,USA,1941,Mar,Fishing,Other Inury,Provoked,1.0
2809,USA,1942,Jun,Other,Other Inury,Unprovoked,1.0
2810,USA,1943,Dec,Other,Other Inury,Unprovoked,1.0
2811,USA,1943,Jul,Other,Fatal,Unprovoked,1.0
2812,USA,1944,Dec,Fishing,No injury,Provoked,1.0
2813,USA,1944,May,Swimming,Other Inury,Unprovoked,1.0
2814,USA,1944,Sep,Swimming,Laceration,Unprovoked,1.0
